GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE,Facility Id,Latitude,Longitude,_source_sheet
1013786.0,110070931020.0,2023.0,Peregrine Gas Plant,14912 FM 652,Orla,TX,79770,REEVES COUNTY,TARGA RESOURCES CORP,811 Louisiana Street,Houston,TX,77002,100.0,211130.0,1013786,31.82524,-103.90894,Direct Point Emitters
1013787.0,110070931049.0,2023.0,Gateway/Heim Gas Plant,20601 TX-137,Garden City,TX,79739,REAGAN COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100.0,211130.0,1013787,31.644859,-101.63231,Direct Point Emitters
1013788.0,,2023.0,Sale Ranch Gas Plant,2873 FM 829,Stanton,TX,79782,,WTG NORTH PERMIAN MIDSTREAM LLC,303 Veterans Air Park Ln.,MIDLAND,TX,79705,100.0,211130.0,1013788,32.2225894980154,-101.903378840676,Direct Point Emitters
1013789.0,110067553917.0,2023.0,Martin County Gas Plant,2718 CR 2500,Stanton,TX,79782,MARTIN COUNTY,WTG NORTH PERMIAN MIDSTREAM LLC,303 Veterans Dr.,MIDLAND,TX,79705,100.0,211130.0,1013789,32.15462,-101.931846,Direct Point Emitters
1013793.0,110071232134.0,2023.0,West Seminole San Andres Unit,100 NW 7th Street,Seminole,TX,79360,GAINES COUNTY,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite 110",Houston,TX,77046,100.0,211120.0,1013793,,,
1013803.0,110020900319.0,2023.0,"Kronospan, LLC",1 Kronospan Way,Eastaboga,AL,36260,CALHOUN COUNTY,KRONOSPAN INC,1 Kronospan Way,Eastaboga,AL,36260,100.0,321219.0,1013803,33.6103,-85.9742,Direct Point Emitters
1013805.0,,2023.0,Clemson CHP,140 Kite Hill Drive,Clemson,SC,29634,,DUKE ENERGY CORP,526 S. Church St.,Charlotte,NC,28202,100.0,221330.0,1013805,34.6783666781469,-82.8234694182957,Direct Point Emitters
1013807.0,,2023.0,WCA Pauls Valley Landfill,2601 N Midwest Landfill,Spencer,OK,73084,,GFL ENVIRONMENTAL HOLDINGS (US) INC,"100 ONE RIVERWAY, SUITE 1400",HOUSTON,TX,77056,100.0,562212.0,1013807,35.498500323222,-97.3967293196506,Direct Point Emitters
1013809.0,110070225655.0,2023.0,SEP Williston Basin 395 Gathering,"13800 Montfort Drive, Suite 100",Dallas,TX,75240,DALLAS COUNTY,SCOUT ENERGY MANAGEMENT LLC,"13800 Montfort Drive, Suite 100",Dallas,TX,75240,100.0,211130.0,1013809,32.93579,-96.8136,Gathering & Boosting
1013810.0,,2023.0,Petra Nova West Ranch,1421 Mobil Oil Road,Vanderbilt,TX,77991,,PETRA NOVA PARISH HOLDINGS LLC,3040 Post Oak Blvd Suite 1600,Houston,TX,77056,100.0,211120.0,1013810,,,
1013811.0,110013380867.0,2023.0,PowerSouth Transmission System,2027 East Three Notch Street,Andalusia,AL,36421,COVINGTON COUNTY,POWERSOUTH ENERGY COOPERATIVE,2027 East Three Notch Street,Andalusia,AL,36421,100.0,221121.0,1013811,31.32981,-86.46757,SF6 from Elec. Equip.
1013813.0,110070879384.0,2023.0,Louisiana Integrated Polyethylene JV LLC,2201 Old Spanish Trail,Westlake,LA,70669,CALCASIEU PARISH,SASOL USA CORP,12120 Wickchester Lane,Houston,TX,77079,50.0,325120.0,1013813,30.24502,-93.27563,Direct Point Emitters
1013814.0,110070931058.0,2023.0,Tornado Gas Plant,,Mentone,TX,79754,LOVING COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100.0,211130.0,1013814,31.982053,-103.704396,Direct Point Emitters
1013815.0,,2023.0,430 Cotton Draw Midstream,333 West Sheridan Avenue,Oklahoma City,OK,73102,,COTTON DRAW MIDSTREAM LLC,333 W Sheridan Ave,Oklahoma City,OK,73102,100.0,211120.0,1013815,35.4671340183253,-97.5177769043572,Gathering & Boosting
1013816.0,110070435223.0,2023.0,MEGlobal Oyster Creek,4057 E. Hwy 332,Freeport,TX,77541,BRAZORIA COUNTY,MEGLOBAL AMERICAS INC,2150 Town Square Place,Sugar Land,TX,77479,100.0,325199.0,1013816,28.980228,-95.333659,Direct Point Emitters
1013817.0,110070931059.0,2023.0,ARLANXEO Orange Site,4647 FM 1006,Orange,TX,77630,ORANGE COUNTY,ARLANXEO USA HOLDINGS CORP,111 Ridc Park West Drive,Pittsburgh,PA,15275,100.0,325212.0,1013817,30.049622,-93.772226,Direct Point Emitters
1013818.0,110069992955.0,2023.0,JAX LNG,9225 Dames Point Road,Jacksonville,FL,32226,DUVAL COUNTY,PIVOTAL LNG,10700 Energy Way,Glen Allen,VA,23060,50.0,221210.0,1013818,30.39336,-81.56012,Direct Point Emitters
1013819.0,110070888004.0,2023.0,Mississippi Silicon,80 Cr 210,Burnsville,MS,38833,TISHOMINGO COUNTY,MISSISSIPPI SILICON LLC,80 Cr 210,Burnsville,MS,38833,100.0,331410.0,1013819,34.805939,-88.323053,Direct Point Emitters
1013820.0,110044259780.0,2023.0,Dairy Farmers of America,925 State Route 18,New Wilmington,PA,16142,LAWRENCE COUNTY,DAIRY FARMERS OF AMERICA INC,1405 N. 98Th Street,Kansas City,KS,66111,100.0,311513.0,1013820,41.12029,-80.35955,Direct Point Emitters
1013821.0,110070356191.0,2023.0,Irving Consumer Products Inc - Macon,1897 Allen Road,Macon,GA,31216,BIBB COUNTY,IRVING CONSUMER PRODUCTS INC,1897 Allen Road,Macon,GA,31216,100.0,322120.0,1013821,32.74109,-83.64578,Direct Point Emitters
1013825.0,110070209522.0,2023.0,"Transmission Pipeline Facility, Permian Highway Pipeline, LLC","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd,Irving,TX,75039,20.0,486210.0,1013825,29.75816,-95.36782,Transmission Pipelines
1013826.0,110070930995.0,2023.0,EPNG Belen Compressor Station,98 TURBINE ROAD,Belen,NM,87002,VALENCIA COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210.0,1013826,34.58284,-106.69525,Direct Point Emitters
1013827.0,110070931053.0,2023.0,EPNG Caprock Compressor Station,,Tatum,NM,88267,LEA COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210.0,1013827,33.331252,-103.573993,Direct Point Emitters
1013828.0,110070156034.0,2023.0,"TGP Station 118A, Charleston, WV",444 Maxine Drive,Charleston,WV,25312,KANAWHA COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210.0,1013828,38.416893,-81.705915,Direct Point Emitters
1013833.0,,2023.0,Mewbourne Oil Company - Anadarko Basin 360,1101 NE 6th Ave,Perryton,TX,79070,,MEWBOURNE HOLDINGS INC,3901 S Broadway Avenue,Tyler,TX,75701,100.0,211120.0,1013833,36.4068616888074,-100.784907669667,Onshore Oil & Gas Prod.
1013834.0,110071195004.0,2023.0,Cheyenne Hub Compressor Station 905,65205 US HWY 85,Carr,CO,80612,WELD COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,25.0,486210.0,1013834,40.946934,-104.79589,Direct Point Emitters
1013836.0,110070133387.0,2023.0,Georgia-Pacific Wood Products LLC,400 Ironaton Cutoff Road,Talladega,AL,35160,TALLADEGA COUNTY,KOCH INDUSTRIES INC,4111 E 37Th Street North,Wichita,KS,67220-3298,100.0,321113.0,1013836,33.445159,-86.05741,Direct Point Emitters
1013838.0,110070931047.0,2023.0,SGP Sierrita Compressor Station,11011 West Ajo Highway,Tucson,AZ,85735,PIMA COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,35.0,486210.0,1013838,32.27585,-111.01068,Direct Point Emitters
1013840.0,,2023.0,PHP Coyanosa Compressor Station,2629 Trailer House Road,Coyanosa,TX,79730,,EAGLECLAW MIDSTREAM SERVICES LLC,"414 W Texas Avenue, Suite 315",Midland,TX,79701,26.67,486210.0,1013840,31.2624837146043,-103.031313904478,Direct Point Emitters
1013841.0,110071232218.0,2023.0,PHP Big Lake Compressor Station,3500 FM 1676,Big Lake,TX,76932,REAGAN COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,26.67,486210.0,1013841,31.110533,-101.569087,Direct Point Emitters
1013842.0,110071232219.0,2023.0,PHP Junction Compressor Station,10905 FM 1674,McKavett,TX,76841,MENARD COUNTY,EAGLECLAW MIDSTREAM SERVICES LLC,"414 W Texas Avenue, Suite 315",Midland,TX,79701,26.67,486210.0,1013842,30.713275,-100.108222,Direct Point Emitters
1013843.0,110071207504.0,2023.0,PHP 285 Compressor Station,1760 Jenschke Lane,Fredericksburg,TX,78624,GILLESPIE COUNTY,APA CORP,"2000 Post Oak Blvd, Suite 100",Houston,TX,77056,26.67,486210.0,1013843,30.195903,-98.702867,Direct Point Emitters
1013844.0,110071232220.0,2023.0,PHP Praha Compressor Station,1619 FM 1295,Moulton,TX,77975,LAVACA COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,26.67,486210.0,1013844,29.529413,-97.040474,Direct Point Emitters
1013845.0,,2023.0,Mewbourne Oil Company - Permian Basin 430,4801 Business Park Blvd,Hobbs,NM,88240,,MEWBOURNE HOLDINGS INC,3901 S Broadway Avenue,Tyler,TX,75701,100.0,211120.0,1013845,32.7599498199006,-103.197900155813,Onshore Oil & Gas Prod.
1013849.0,110070930996.0,2023.0,Constellation Compressor Station,160 Whitmire Road,West Sunbury,PA,16061,BUTLER COUNTY,ONEIDA VALLEY MIDSTREAM LLC,"3935 Washington Road, Suite 1009",Canonsburg,PA,15317,100.0,211130.0,1013849,40.947064,-79.864826,Gathering & Boosting
1013850.0,110071232216.0,2023.0,NGPL Station 348 - Sabine Booster,,Holly Beach,LA,70631,CAMERON PARISH,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210.0,1013850,29.761339,-93.881778,Direct Point Emitters
1013851.0,,2023.0,U.S. Energy Development Corp.,1521 N. Cooper Street Suite 400,Arlington,TX,76011,,US ENERGY DEVELOPMENT CORP,1521 N. Cooper Street Suite 400,Arlington,TX,76011,100.0,211120.0,1013851,32.7595399822048,-97.1137723279056,Onshore Oil & Gas Prod.
1013853.0,,2023.0,WildFire Energy Operating LLC - Gathering and Boosting Gulf Coast 220,920 Memorial City Way,Houston,TX,77024,,APA CORP,"2000 Post Oak Blvd, Suite 100",Houston,TX,77056,100.0,211120.0,1013853,29.781727013077,-95.535548960574,Gathering & Boosting
1013854.0,110003255888.0,2023.0,"Iofina Chemical, Inc.",1025 Mary Laidley Drive,Covington,KY,41017,KENTON COUNTY,IOFINA CHEMICAL INC,8480 East Orchard Road Suite 4900,Greenwood Village,CO,80111,100.0,325180.0,1013854,,,
1013855.0,110070915945.0,2023.0,Darling Ingredients Inc.,4114 Highway 67 S,Pocahontas,AR,72455,RANDOLPH COUNTY,DARLING INGREDIENTS INC,5601 N Macarthur Blvd,Irving,TX,75038,100.0,311613.0,1013855,36.214105,-90.958468,Direct Point Emitters
1013856.0,110070930991.0,2023.0,Atmos Pipeline Texas,5430 LBJ Freeway,Dallas,TX,75240,DALLAS COUNTY,ATMOS ENERGY CORP,5430 Lbj Freeway,Dallas,TX,75240,100.0,486210.0,1013856,32.92548,-96.81613,Transmission Pipelines
1013857.0,,2023.0,"BB Energy USA, LLC",2229 San Felipe Street STE 1075,Houston,TX,77019,,BB ENERGY GROUP HOLDING LTD,"1400 New York Avenue, Nw, Suite 1075",Houston,TX,77019,100.0,424720.0,1013857,,,
1013859.0,110070920488.0,2023.0,Denver City Fields,,Denver City,TX,79323,GAINES COUNTY,CAPTUREPOINT LLC,"1101 Central Expwy. S., Suite 150",Allen,TX,75013,100.0,211120.0,1013859,,,
1013861.0,,2023.0,"High River Resources, LLC - San Juan Basin (580) Onshore Production","3838 Oak Lawn Ave., Suite 710",Dallas,TX,75219,,HIGH RIVER RESOURCES LLC,"3838 Oak Lawn Ave., Suite 710",Dallas,TX,75219,100.0,211130.0,1013861,32.8151134065914,-96.801486240449,Onshore Oil & Gas Prod.
1013863.0,110070397200.0,2023.0,Montgomery County Power Station,11191 Longstreet Road,Willis,TX,77318,MONTGOMERY COUNTY,ENTERGY CORP,"639 Loyola Ave, Suite 300",New Orleans,LA,70113,100.0,221112.0,1013863,30.4364,-95.5215,Direct Point Emitters
1013864.0,110070621013.0,2023.0,Washington Parish Energy Center,18457 Power Line Road,Bogalusa,LA,70427,WASHINGTON PARISH,ENTERGY CORP,"639 Loyola Ave, Suite 300",New Orleans,LA,70113,100.0,221112.0,1013864,30.7914,-89.9092,Direct Point Emitters
1013867.0,110070827861.0,2023.0,St. Lawrence Gas Plant,8107 State Highway 137,Garden City,TX,79739,GLASSCOCK COUNTY,WTG SOUTH PERMIAN MIDSTREAM LLC,"303 Veterans Airpark Lane, Suite 5000",Midland,TX,79705,100.0,211130.0,1013867,31.831525,-101.682689,Direct Point Emitters
1013868.0,,2023.0,Mitsui & Co. Energy Marketing and Services (USA) Inc.,1300 Post Oak Blvd,Houston,TX,77056,,MBK USA HOLDINGS INC,200 Park Ave,New York,NY,10166,100.0,424720.0,1013868,,,
1013870.0,,2023.0,Sheridan Production Company Basin 260,613 South Shelby,Carthage,TX,75633,,SHERIDAN PRODUCTION CO LLC,"9 Greenway Plaza, Suite 1300",Houston,TX,77046,100.0,213111.0,1013870,32.1444909651431,-94.3337538253624,Onshore Oil & Gas Prod.
1013875.0,110070931052.0,2023.0,DTE Electric Company - Dearborn Energy Center,1641 Carroll Shelby Way East,Dearborn,MI,48124,WAYNE COUNTY,DTE ENERGY CO,One Energy Plaza,Detroit,MI,48226,100.0,221112.0,1013875,42.29701,-83.23063,Direct Point Emitters
1013876.0,110070931002.0,2023.0,"Monarch Midstream, LLC. Basin 160A  Appalachian Eastern Overthrust  GB",5613 DTC Parkway,Greenwood Village,CO,80111,ARAPAHOE COUNTY,MAINESBURG GS LP,"5613 Dtc Parkway, Suite 310",Greenwood Village,CO,80111,100.0,486210.0,1013876,39.6144,-104.89427,Gathering & Boosting
1013877.0,110070397203.0,2023.0,New Orleans Power Station,3601 Paris Road,New Orleans,LA,70129,ORLEANS PARISH,ENTERGY CORP,"639 Loyola Ave, Suite 300",New Orleans,LA,70113,100.0,221112.0,1013877,29.995372,-89.940301,Direct Point Emitters
1013878.0,110070920491.0,2023.0,Lake Charles Power Station,2500 Houston River Road,Westlake,LA,70669,CALCASIEU PARISH,ENTERGY CORP,"639 Loyola Ave, Suite 300",New Orleans,LA,70113,100.0,221112.0,1013878,30.258715,-93.281847,Direct Point Emitters
1013880.0,,2023.0,Pratt Paper (OH) LLC,602 Leon Pratt Drive,Wapakoneta,OH,45895,,PRATT INDUSTRIES INC,"1800 Sarasota Parkway Ne, Suite C",Conyers,GA,30013,100.0,322120.0,1013880,40.5378035982522,-84.182748767791,Direct Point Emitters
1013881.0,110000453615.0,2023.0,Nestle Purina PetCare,13900 N LINCOLN BLVD,EDMOND,OK,73013,OKLAHOMA COUNTY,NESTLE HOLDINGS INC,1812 N Moore Street,Arlington,VA,22209,100.0,311111.0,1013881,35.6127,-97.50484,Direct Point Emitters
1013882.0,110070931029.0,2023.0,BTT EPIC Frac,,Robstown,TX,78380,NUECES COUNTY,EPIC MIDSTREAM LLC,"18615 Tuscany Stone, Suite 300",San Antonio,TX,78258,100.0,211130.0,1013882,27.82347,-97.60789,Direct Point Emitters
1013883.0,,2023.0,Bakersfield Compressor Station,184 Private Road 6038,Fort Stockton,TX,79735,,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,486210.0,1013883,30.8956323568249,-102.888621619279,Direct Point Emitters
1013885.0,110070931037.0,2023.0,HARP USA INC,101 NE THIRD AVENUE,FORT LAUDERDALE,FL,33301,BROWARD COUNTY,HARP USA INC,101 Ne Third Avenue,Fort Lauderdale,FL,33301,100.0,423730.0,1013885,,,
1013886.0,110070931050.0,2023.0,Gaines County Crossover Compressor Station,481 County Road 106,Seminole,TX,79360,GAINES COUNTY,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,486210.0,1013886,32.75497,-102.52418,Direct Point Emitters
1013887.0,110070835446.0,2023.0,Steamboat Processing Facility,68 Cherokee Trail,Douglas,WY,82633,CONVERSE COUNTY,MERITAGE MIDSTREAM SERVICES II LLC,"1331 17Th Street, Suite 1100",Denver,CO,80202,100.0,213112.0,1013887,42.793572,-105.490897,Direct Point Emitters
1013891.0,110070675425.0,2023.0,Ag Processing Inc,4815 8th Avenue,Aberdeen,SD,57401,BROWN COUNTY,AG PROCESSING INC A COOPERATIVE,12700 West Dodge Road,Omaha,NE,68154,100.0,311224.0,1013891,45.474311,-98.416005,Direct Point Emitters
1013892.0,110070930998.0,2023.0,Bpx Energy Permian Basin Gathering & Boosting,,pecos,TX,79772,REEVES COUNTY,BP AMERICA INC,501 Westlake Park Blvd,Houston,TX,77079,100.0,211130.0,1013892,31.8596,-104.01947,Gathering & Boosting
1013893.0,110070930997.0,2023.0,MRT Louisiana,"499 W. Sheridan, Suite 1500",Oklahoma City,OK,73100,OKLAHOMA COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210.0,1013893,35.46646,-97.52124,Transmission Pipelines
1013894.0,110070156369.0,2023.0,"RESONAC AMERICA, INC.",9101 Burnet Road #105,Austin,TX,78758,TRAVIS COUNTY,SHOWA CHEMICALS OF AMERICA INC,9101 Burnet Road Suite 105,Austin,TX,78758,100.0,424690.0,1013894,,,
1013896.0,,2023.0,Crescent Pass 260 East Texas Basin,"9720 Cypresswood Drive, Suite 400",Houston,TX,77070,,CRESCENT PASS ENERGY LLC,"19500 State Highway 249, Suite 570",Houston,TX,77070,100.0,211130.0,1013896,29.9793627231805,-95.5641714755656,Onshore Oil & Gas Prod.
1013897.0,,2023.0,UpCurve 430 Permian Basin,"9811 Katy Fwy, Suite 975",Houston,TX,77024,,UPCURVE ENERGY LLC,"9811 Katy Fwy, Suite 975",Houston,TX,77024,100.0,211120.0,1013897,29.7836106750955,-95.5364188949542,Onshore Oil & Gas Prod.
1013898.0,110063118291.0,2023.0,Koch Foods,4100 Port Union Road,Fairfield,OH,45014,BUTLER COUNTY,KOCH FOODS INC,1300 W. Higgins Rd. Suite 100,Park Ridge,IL,60068,100.0,311615.0,1013898,39.331178,-84.483833,Direct Point Emitters
1013899.0,110017116173.0,2023.0,Collegeville Holdings LLC,400 Arcola Rd,Collgeveville,PA,19426,MONTGOMERY COUNTY,COLLEGEVILLE HOLDINGS LLC,400 ARCOLA ROAD,COLLEGEVILLE,PA,19426,100.0,551114.0,1013899,40.164783,-75.46479,Direct Point Emitters
1013900.0,,2023.0,CONSOL Energy Itmann #5,1201 Still Run,Itmann,WV,24847,,CONSOL ENERGY INC,"1000 Consol Energy Drive, Suite 100",Canonsburg,PA,15317,100.0,212115.0,1013900,37.574266907639,-81.4179182823898,Direct Point Emitters
1013901.0,110070931040.0,2023.0,Horseshoe Treater,,San Augustine,TX,75972,SAN AUGUSTINE COUNTY,M6 Midstream LLC,600 Travis Suite 5500,Houston,TX,77002,100.0,211130.0,1013901,31.498564,-94.235228,Direct Point Emitters
1013902.0,110070060803.0,2023.0,ST Tissue - Franklin Facility,34050 Union Camp Drive,Franklin,VA,23851,ISLE OF WIGHT COUNTY,TAK INVESTMENT LLC,"9201 Corporate Boulevard, Suite 420",Rockville,MD,20850,100.0,322120.0,1013902,36.67816,-76.91079,Direct Point Emitters
1013903.0,110070671367.0,2023.0,Battle Horse Plant,10356 Old Mill Creek Rd,Brenham,TX,77833,WASHINGTON COUNTY,ASPEN MIDSTREAM LLC,"3811 Turtle Creek Blvd, Suite 770",Dallas,TX,75219,100.0,211130.0,1013903,30.1619,-96.56315,Direct Point Emitters
1013904.0,110070055356.0,2023.0,Big Lake Cryo Plant,1775 County Road 10,Big Lake,TX,76932,REAGAN COUNTY,COGENT MIDSTREAM WESTEX LLC,"2305 Cedar Springs Road, Suite 100",Dallas,TX,75201,100.0,211130.0,1013904,31.109673,-101.363489,Direct Point Emitters
1013905.0,110012694058.0,2023.0,Chicago Grade Landfill,2290 Homestead Rd,Templeton,CA,93465,SAN LUIS OBISPO COUNTY,CGL HOLDINGS LLC,298 24TH STREET,OGDEN,UT,84401,100.0,562212.0,1013905,35.519621,-120.640709,Direct Point Emitters
1013907.0,110070931008.0,2023.0,Agua Dulce Compressor Station,"1001 LOUISIANA ST, SUITE 1000",HOUSTON,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210.0,1013907,29.76003,-95.36387,Direct Point Emitters
1013910.0,110070930987.0,2023.0,Dunnellon,13023 SW Hwy 200,Marion,FL,34432,MARION COUNTY,Enbridge (US) Inc,915 North Eldridge Parkway,Houston,TX,77079,100.0,486210.0,1013910,29.002076,-82.335964,Direct Point Emitters
1013911.0,110070082087.0,2023.0,"Fractionator X (Mont Belvieu, TX)",10207 FM 1942,Mont Belvieu,TX,77521,CHAMBERS COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100.0,211130.0,1013911,,,
1013912.0,110070930988.0,2023.0,Albany,2600 W Oakridge Dr.,Dougherty,GA,31721,DOUGHERTY COUNTY,Enbridge (US) Inc,915 North Eldridge Parkway,Houston,TX,77079,100.0,486210.0,1013912,31.54899,-84.248426,Direct Point Emitters
1013913.0,,2023.0,"Zarvona Energy, LLC","1001 McKinney St., Ste 1800, Rm 6",HOUSTON,TX,77002,,ZARVONA ENERGY LLC,"1001 Mckinney St., Ste 1800, Rm 6",Houston,TX,77002,100.0,211120.0,1013913,29.7566175367853,-95.3638062602287,Onshore Oil & Gas Prod.
1013914.0,110070930999.0,2023.0,Redhook Compressor Station,163 Braden Run Rd,Waynesburg,PA,15370,,EQUITRANS MIDSTREAM CORP,2200 Energy Drive,Canonsburg,PA,15317,100.0,486210.0,1013914,40.2621488472283,-80.1860368062743,Direct Point Emitters
1013916.0,,2023.0,ETX Basin 220 Production,6100 South Yale Avenue,Tulsa,OK,74136,,ETX ENERGY LLC,6100 South Yale Avenue,Tulsa,OK,74136,100.0,211120.0,1013916,36.072361020405,-95.923283982986,Onshore Oil & Gas Prod.
1013917.0,110070930969.0,2023.0,Air Products - Geismar 3 HYCO,9150 Hwy 75,Geismar,LA,70734,ASCENSION PARISH,AIR PRODUCTS & CHEMICALS INC,7201 Hamilton Boulevard,Allentown,PA,18195,100.0,325120.0,1013917,30.19641,-91.01745,Direct Point Emitters
1013919.0,,2023.0,Latham Gas Plant,17693 WCR 35,Platteville,CO,80651,,WESTERN MIDSTREAM PARTNERS LP,9950 Woodloch Forest Drive,The Woodlands,TX,77380,100.0,211130.0,1013919,40.2576510252677,-104.734962230684,Direct Point Emitters
1013920.0,110056961480.0,2023.0,"Fractionator XI (Mont Belvieu, TX)",10207 FM 1942 Rd.,Mont Belvieu,TX,77521,CHAMBERS COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100.0,211130.0,1013920,,,
1013922.0,,2023.0,"Trinity Operating (USG), LLC - Arkla Basin (230)",601 Travis Street,Houston,TX,77002,,NEXTERA ENERGY INC,700 Universe Blvd,Juno Beach,FL,33408,100.0,211130.0,1013922,29.7600330172248,-95.3632941007082,Onshore Oil & Gas Prod.
1013923.0,110070931036.0,2023.0,"Fiber Industries, LLC",1000 McIver Road,Darlington,SC,29532,DARLINGTON COUNTY,FIBER INDUSTRIES LLC,1000 Mciver Road,Darlington,SC,29532,100.0,325220.0,1013923,34.283014,-79.889122,Direct Point Emitters
1013924.0,110070671360.0,2023.0,Bulldog Gas Plant (Panola III),480 PR 8015,Carthage,TX,75633,PANOLA COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100.0,211130.0,1013924,32.145628,-94.268793,Direct Point Emitters
1013925.0,,2023.0,ETX Basin 260 Production,6100 South Yale Avenue,Tulsa,OK,74136,,ETX ENERGY LLC,6100 South Yale Avenue,Tulsa,OK,74136,100.0,211120.0,1013925,36.0726766168081,-95.9234752959971,Onshore Oil & Gas Prod.
1013926.0,110000397936.0,2023.0,Jupiter Aluminum Corp,1745 165th Street,HAMMOND,IN,46320,LAKE COUNTY,JUPITER ALUMINUM CORP,1745 165Th Street,Hammond,IN,46320,100.0,331315.0,1013926,41.596907,-87.484909,Direct Point Emitters
1013927.0,110044994539.0,2023.0,Columbia Gas Transmission-Strasburg Compressor Station,34646 Old Valley Pike,Strasburg,VA,22657,SHENANDOAH COUNTY,TRANSCANADA PIPELINE USA LTD,700 Louisiana St,Houston,TX,77002,60.0,486210.0,1013927,39.008551,-78.32434,Direct Point Emitters
1013929.0,110070930967.0,2023.0,Lone Star NGL Frac VII,,Mont Belvieu,TX,77580,CHAMBERS COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210.0,1013929,29.847742,-94.9243,Direct Point Emitters
1013930.0,110070930971.0,2023.0,Blue Mountain Midstream - G&B - Basin 360,320 S Boston Ave. St 900,Tulsa,OK,74103,TULSA COUNTY,CITIZEN ENERGY III LLC,320 S Boston Ave Suite 900,Tulsa,OK,74103,100.0,211130.0,1013930,36.15344,-95.98963,Gathering & Boosting
1013931.0,,2023.0,"CML Exploration, LLC",901 S MoPac Expy #430,Austin,TX,78746,,CML EXPLORATION LLC,"901 Mopac Expressway South, Barton Oaks Plaza 1, Suite 430",Austin,TX,78746,100.0,211120.0,1013931,30.2655582628644,-97.7808764283161,Onshore Oil & Gas Prod.
1013932.0,110070671366.0,2023.0,Mentone Gas Plant,2439 County Road 300,Mentone,TX,79754,LOVING COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100.0,211130.0,1013932,31.775218,-103.622565,Direct Point Emitters
1013933.0,110003373796.0,2023.0,Two Rivers Lumber Co LLC,970 Industrial Park Rd,Demopolis,AL,36732,MARENGO COUNTY,MCELROY TRUCK LINES INC,970 Industrial Park Rd,Demopolis,AL,36732,100.0,321113.0,1013933,32.453711,-87.961626,Direct Point Emitters
1013934.0,110070119587.0,2023.0,Linde Inc.,4550 Wrangle Hill Road,Delaware City,DE,19706,NEW CASTLE COUNTY,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100.0,325120.0,1013934,39.580014,-75.610059,Direct Point Emitters
1013935.0,110070511774.0,2023.0,Gulf South Pipeline - Wilson Station,2041 County Road 103,Boling,TX,77420,WHARTON COUNTY,LOEWS CORP,667 Madison Avenue,New York,NY,10065-8087,100.0,486210.0,1013935,29.295902,-95.937333,Direct Point Emitters
1013936.0,,2023.0,"Zarvona Energy, LLC (220) Gulf Coast Basin","1001 McKinney St., Ste 1800, Rm 6",HOUSTON,TX,77002,,ZARVONA ENERGY LLC,"1001 Mckinney St., Ste 1800, Rm 6",Houston,TX,77002,100.0,211120.0,1013936,29.7566175367853,-95.3638062602287,Onshore Oil & Gas Prod.
