GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE,Facility Id,Latitude,Longitude,_source_sheet,owner
1001628.0,110070081799.0,2023.0,LISBURNE PRODUCTION CENTER,,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,HILCORP ENERGY CO,1111 Travis Street,Houston,TX,77002,100.0,211120.0,1001628,70.286333,-148.43397,Direct Point Emitters,other
1001635.0,110071159540.0,2023.0,Waynoka Gas Plant,,ALVA,OK,73717,WOODS COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100.0,211130.0,1001635,36.6526,-98.7673,Direct Point Emitters,TARGA RESOURCES CORP
1001638.0,110043792429.0,2023.0,Midkiff Gas Plant,17400 E FM 2401,MIDKIFF,TX,79755,UPTON COUNTY,PIONEER NATURAL RESOURCES CO,5205 N. O’Connor Blvd. Ste. 200,Irving,TX,75039,27.0,211130.0,1001638,31.502598,-101.911987,Direct Point Emitters,TARGA RESOURCES CORP
1001649.0,110067215882.0,2023.0,CENTRAL COMPRESSOR PLANT,,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,HILCORP ENERGY CO,1111 Travis Street,Houston,TX,77002,100.0,211120.0,1001649,70.320033,-148.500179,Direct Point Emitters,other
1001650.0,110067215864.0,2023.0,CENTRAL GAS FACILITY,,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,HILCORP ENERGY CO,1111 Travis Street,Houston,TX,77002,100.0,211120.0,1001650,70.320628,-148.52129,Direct Point Emitters,other
1001688.0,110071160157.0,2023.0,Spire Mississippi,1614 West 4th Street,Hattiesburg,MS,39401,FORREST COUNTY,SPIRE INC,700 Market Street,Saint Louis,MO,63101,100.0,221210.0,1001688,31.214868,-89.284725,LDC - Direct Emissions,other
1001737.0,110008972594.0,2023.0,ENDICOTT PRODUCTION FACILITY,,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,HILCORP ENERGY CO,1111 Travis St,Houston,TX,77002,100.0,211130.0,1001737,70.356789,-147.959766,Direct Point Emitters,other
1001738.0,110071159544.0,2023.0,Duke Energy Kentucky Gas Operation,139 East Fourth St.,Cincinnati,OH,45201,HAMILTON COUNTY,DUKE ENERGY CORP,525 S Tryon Street,Charlotte,NC,28202,100.0,221210.0,1001738,39.106635,-84.536323,LDC - Direct Emissions,other
1001760.0,110071159542.0,2023.0,Arkansas Loop & Simpson Treating Plants,,DURANGO,CO,81303,LA PLATA COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,49.0,211130.0,1001760,37.0532,-107.7855,Direct Point Emitters,KINDER MORGAN INC
1001790.0,110043811907.0,2023.0,Hilight-Reno Junction Gas Plant,,Gillette,WY,82716,CAMPBELL COUNTY,WESTERN MIDSTREAM PARTNERS LP,9950 Woodloch Forest Drive,The Woodlands,TX,77380,100.0,211130.0,1001790,43.8414763490387,-105.362308513496,Direct Point Emitters,other
1001805.0,110009454964.0,2023.0,SEA ROBIN GAS PROCESSING PLANT,5627 ARISTIDE ROAD,ERATH,LA,70533,VERMILION PARISH,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,0.84,211130.0,1001805,29.897429,-92.067346,Direct Point Emitters,TARGA RESOURCES CORP
1001806.0,110033349552.0,2023.0,SEMINOLE GAS PROCESSING PLANT,3.5 MI NW ON SH 214,SEMINOLE,TX,79360,GAINES COUNTY,OCCIDENTAL PETROLEUM CORP,5 Greenway Plaza,Houston,TX,77046,100.0,211120.0,1001806,32.7578,-102.681,Direct Point Emitters,other
1001871.0,110071160617.0,2023.0,Granger Gas Plant,,GRANGER,WY,82934,SWEETWATER COUNTY,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite 110",Houston,TX,77046,100.0,211130.0,1001871,41.5394,-109.9557,Direct Point Emitters,other
1001894.0,110014004273.0,2023.0,TIOGA GAS PROCESSING PLANT,10340 68TH STREET NORTHWEST,TIOGA,ND,58852,WILLIAMS COUNTY,HESS CORP,1501 McKinney Street,Houston,TX,77010,100.0,211130.0,1001894,48.400278,-102.917778,Direct Point Emitters,other
1001917.0,110071160959.0,2023.0,WASHINGTON GAS LIGHT COMPANY,6801 INDUSTRIAL ROAD,SPRINGFIELD,VA,22151,FAIRFAX COUNTY,ALTAGAS SERVICES (US) INC,"1411 3Rd Street, Suite A",Port Huron,MI,48060,100.0,221210.0,1001917,38.79844,-77.1793,LDC - Direct Emissions,other
1001966.0,110071159549.0,2023.0,The Peoples Gas Light and Coke Company,200 East Randolph Street,CHICAGO,IL,60601,COOK COUNTY,WEC Energy Group Inc,231 W. Michigan St.,Milwaukee,WI,53203,100.0,221210.0,1001966,41.88448,-87.62312,LDC - Direct Emissions,other
1001977.0,110071159505.0,2023.0,Fort Lupton Compressor Station,,Brighton,CO,80601,WELD COUNTY,WESTERN MIDSTREAM PARTNERS LP,9950 Woodloch Forest Drive,The Woodlands,TX,77380,100.0,211130.0,1001977,40.1434,-104.7515,Direct Point Emitters,other
1002025.0,110071161924.0,2023.0,Wisconsin Power & Light Gas Distribution,4902 North Biltmore Lane,Madison,WI,53718,DANE COUNTY,ALLIANT ENERGY CORP,4902 N. Biltmore Lane,Madison,WI,53718,100.0,221210.0,1002025,43.15217,-89.29536,LDC - Direct Emissions,other
1002029.0,110007181575.0,2023.0,WILCOX GAS PLANT,404 Private Road 1045,Hallettsville,TX,77964,LAVACA COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1002029,29.336389,-96.679882,Direct Point Emitters,PHILLIPS 66
1002030.0,110010099339.0,2023.0,MOBILE BAY NGL RECOVERY PLANT,5300B HIGHWAY 188,CODEN,AL,36523,MOBILE COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1002030,30.38948,-88.17295,Direct Point Emitters,PHILLIPS 66
1002031.0,110015910031.0,2023.0,ROGGEN GAS PLANT,35409 WELD COUNTY ROAD 18,ROGGEN,CO,80652,WELD COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1002031,40.117556,-104.387444,Direct Point Emitters,PHILLIPS 66
1002066.0,110007196051.0,2023.0,GIDDINGS GAS PLANT,,LA GRANGE,TX,78945,FAYETTE COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1002066,30.0383,-96.9872,Direct Point Emitters,PHILLIPS 66
1002078.0,110071162169.0,2023.0,Opal Gas Plant,,OPAL,WY,83124,LINCOLN COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,211130.0,1002078,41.7767,-110.3425,Direct Point Emitters,THE WILLIAMS COS INC
1002150.0,110071162292.0,2023.0,Shute Creek Facility,,KEMMERER,WY,83101,LINCOLN COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd,Irving,TX,75039,100.0,211130.0,1002150,41.887,-110.09446,Direct Point Emitters,EXXON MOBIL CORP
1002151.0,110071161778.0,2023.0,Interstate Power & Light Gas Distribution,200 1st Street SE,Cedar Rapids,IA,52401,LINN COUNTY,ALLIANT ENERGY CORP,4902 North Biltmore Lane,Madison,WI,53718,100.0,221210.0,1002151,41.97704,-91.66872,LDC - Direct Emissions,other
1002169.0,110017348226.0,2023.0,Brookeland Gas Plant,428 County Road 200,Brookeland,TX,75931,JASPER COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210.0,1002169,31.06255,-93.961116,Direct Point Emitters,ENERGY TRANSFER LP
1002174.0,110043789969.0,2023.0,Chipeta Gas Plant,,Vernal,UT,84078,UINTAH COUNTY,WESTERN MIDSTREAM PARTNERS LP,9950 Woodloch Forest Drive,The Woodlands,TX,77380,100.0,211130.0,1002174,40.0344,-109.4289,Direct Point Emitters,other
1002195.0,110043795408.0,2023.0,Sneed Booster Station,,Dumas,TX,79029,MOORE COUNTY,IACX ENERGY LLC,"5001 Lbj Freeway, Suite 300",Dallas,TX,75244,100.0,211130.0,1002195,35.8117,-101.6294,Direct Point Emitters,other
1002199.0,110071161779.0,2023.0,NORTHWESTERN ENERGY/GTS,11 E. Park,BUTTE,MT,59701,SILVER BOW COUNTY,NORTHWESTERN CORP,3010 W 69Th Street,Sioux Falls,SD,57108,100.0,486210.0,1002199,46.013787,-112.534853,LDC - Direct Emissions,other
1002214.0,110043783625.0,2023.0,WILLIAMS MOBILE BAY GAS PROCESSING FACILITY,6000 ROCK ROAD,CODEN,AL,36523,MOBILE COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,211130.0,1002214,30.400556,-88.177222,Direct Point Emitters,THE WILLIAMS COS INC
1002220.0,110071161718.0,2023.0,Intermountain Gas Company,555 S. Cole Road,Boise,ID,83709,ADA COUNTY,MDU RESOURCES GROUP INC,1200 West Century Avenue,Bismarck,ND,58503,100.0,221210.0,1002220,43.59906,-116.27417,LDC - Direct Emissions,other
1002235.0,110000555710.0,2023.0,DISCOVERY PRODUCER SERVICES LLC - DISCOVERY PARADIS FRACTIONATION PLANT,15849B OLD SPANISH TRAIL,PARADIS,LA,70080,ST. CHARLES PARISH,DCP MIDSTREAM LP,"6900 East Layton Avenue, STE 900",Denver,CO,80237,40.0,211130.0,1002235,29.86025,-90.453417,Direct Point Emitters,THE WILLIAMS COS INC
1002239.0,,2023.0,Echo Springs Gas Plant,,Wamsutter,WY,82336,Carbon,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,211130.0,1002239,41.6472,-107.8236,Direct Point Emitters,THE WILLIAMS COS INC
1002250.0,110071160885.0,2023.0,Wisconsin Public Service Corporation,700 North Adams,Green Bay,WI,54307,BROWN COUNTY,WEC Energy Group Inc,231 W. Michigan St.,Milwaukee,WI,53203,100.0,221210.0,1002250,44.518347,-88.011616,LDC - Direct Emissions,other
1002251.0,110000727697.0,2023.0,"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",3888 Sardis Church Road,Atmore,AL,36502,ESCAMBIA COUNTY,SARA B BATEMAN,7440 Bocage Blvd,Baton Rouge,LA,70809,0.0,211130.0,1002251,31.070275,-87.362958,Direct Point Emitters,other
1002252.0,110043800875.0,2023.0,REM 305 Michigan Basin - PROCESSING,"10691 E Carter Rd, Ste 201",Traverse City,MI,49684,OTSEGO COUNTY,RIVERSIDE ENERGY MICHIGAN LLC,"10691 E Carter Rd, Ste 201",Traverse City,MI,49684,100.0,211130.0,1002252,45.01368,-84.67351,Direct Point Emitters,other
1002255.0,110000579525.0,2023.0,MCFS-CONWAY FRACTIONATOR,1407 5TH AVENUE,MCPHERSON,KS,67460,MCPHERSON COUNTY,ONEOK PARTNERS LP,100 West Fifth Street,Tulsa,OK,74103,10.0,211130.0,1002255,38.379109,-97.833582,Direct Point Emitters,PHILLIPS 66
1002256.0,110008972932.0,2023.0,MARKHAM GAS PROCESSING PLANT,4367 COUNTY ROAD 403,MARKHAM,TX,77456,MATAGORDA COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,211130.0,1002256,29.036661,-96.07851,Direct Point Emitters,THE WILLIAMS COS INC
1002264.0,110007030275.0,2023.0,SAN JUAN GAS PLANT,1001 ARIZONA,BLOOMFIELD,NM,87413,SAN JUAN COUNTY,HILCORP ENERGY CO,"1111 Travis St., Houston, TX 77002",Houston,TX,77002,100.0,211130.0,1002264,36.732833,-107.976889,Direct Point Emitters,other
1002265.0,110000569803.0,2023.0,ContangoResources_LOST CABIN,165 LOST CABIN Road,Lysite,WY,82642,FREMONT COUNTY,CONTANGO RESOURCES LLC,"1717 S Boulder Ave, Suite 900",Tulsa,OK,74119,100.0,211130.0,1002265,43.273,-107.6,Direct Point Emitters,other
1002267.0,110071161310.0,2023.0,Rodman Gas Plant,18528 S. Highway 132,Drummond,OK,73735,GARFIELD COUNTY,MUSTANG FUEL CORP,9800 North Oklahoma Avenue,Oklahoma City,OK,73114,100.0,211130.0,1002267,36.272314,-98.068343,Direct Point Emitters,other
1002273.0,110071161342.0,2023.0,"City of Richmond - DPU, Natural Gas LDC",730 East Broad Street,Richmond,VA,23114,CHESTERFIELD COUNTY,CITY OF RICHMOND VIRGINIA,900 East Broad St,Richmond,VA,23219,100.0,221210.0,1002273,37.489045,-77.665066,LDC - Direct Emissions,other
1002297.0,110071159514.0,2023.0,Huntsville Utilities,112 Spragins Street,Huntsville,AL,35804,MADISON COUNTY,HUNTSVILLE UTILITIES,112 Spragins,Huntsville,AL,35804,100.0,221210.0,1002297,34.73,-86.59,LDC - Direct Emissions,other
1002298.0,110043793419.0,2023.0,Bethel Gas Treating Facility,1760 Anderson County Rd 2608,Tennessee Colony,TX,75861,FREESTONE COUNTY,COMSTOCK RESOURCES INC,5300 Town & Country Blvd. Suite 500,Frisco,TX,75034,100.0,211130.0,1002298,31.800928,-96.110294,Direct Point Emitters,other
1002319.0,110056938943.0,2023.0,WILLOW CREEK GAS PLANT,20219 County Road 5,Rifle,CO,81650,RIO BLANCO COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,211130.0,1002319,39.83963,-108.241034,Direct Point Emitters,THE WILLIAMS COS INC
1002325.0,110025328795.0,2023.0,BENEDUM GAS PLANT,10501 HIGHWAY 1555,MIDKIFF,TX,79755,UPTON COUNTY,WTG SOUTH PERMIAN MIDSTREAM LLC,"303 Veterans Airpark Lane, Suite 5000",Midland,TX,79705,100.0,211130.0,1002325,31.362088,-101.77962,Direct Point Emitters,other
1002326.0,110000503928.0,2023.0,EAST VEALMOOR GAS PLANT,11703 EAST FM. 846,COAHOMA,TX,79511,HOWARD COUNTY,WTG GAS PROCESSING LLC,"303 Veterans Airpark Lane, Suite 5000",Midland,TX,79705,100.0,211130.0,1002326,32.494444,-101.35222,Direct Point Emitters,other
1002334.0,110000505506.0,2023.0,Jameson Gas Plant,1000 Gas Plant Road,Silver,TX,76949,COKE COUNTY,WTG JAMESON LP,"303 Veterans Airpark Lane, Suite 5000",Midland,TX,79705,100.0,211130.0,1002334,32.0488,-100.6821,Direct Point Emitters,other
1002353.0,110007388031.0,2023.0,CHITWOOD GAS PLANT,,ALEX,OK,73002,GRADY COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1002353,34.8563,-97.8277,Direct Point Emitters,PHILLIPS 66
1002355.0,110000514523.0,2023.0,LUCERNE GAS PLANT,31495 COUNTY ROAD 43,GREELEY,CO,80631,WELD COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1002355,40.457201,-104.664686,Direct Point Emitters,PHILLIPS 66
1002377.0,110070081831.0,2023.0,Douglas Gas Plant,252 Highway 59 North,Douglas,WY,82633,CONVERSE COUNTY,TALLGRASS DEVELOPMENT LP,4200 W. 115Th Street Suite 350,Leawood,KS,66211,100.0,211130.0,1002377,42.790735,-105.356641,Direct Point Emitters,other
1002378.0,110043793570.0,2023.0,SOUTHWEST OZONA GAS PLANT,,OZONA,TX,76943,CROCKETT COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1002378,30.4462,-101.4674,Direct Point Emitters,PHILLIPS 66
1002415.0,110015909935.0,2023.0,SPINDLE GAS PROCESSING PLANT,9101 WELD COUNTY RD 14,FT LUPTON,CO,80621,WELD COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1002415,40.088944,-104.884194,Direct Point Emitters,PHILLIPS 66
1002422.0,110071161305.0,2023.0,OZONA GAS PLANT,,OZONA,TX,76943,CROCKETT COUNTY,JOHNSON & LINDLEY LLC,PO Box 27727,Houston,TX,77227-7727,15.0,211130.0,1002422,30.6817,-101.2173,Direct Point Emitters,PHILLIPS 66
1002424.0,110071161351.0,2023.0,MidAmerican Energy Local Gas Distribution Company,"666 Grand Avenue, Suite 500",DesMoines,IA,50309,POLK COUNTY,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,221210.0,1002424,41.58758,-93.62616,LDC - Direct Emissions,other
1002447.0,110043973947.0,2023.0,North Hobbs Reinjection Compression Facility (RCF) and West Injection Battery (WIB),1017 West Stanolind Road,Hobbs,NM,88240,LEA COUNTY,STEVENS ENHANCED RECOVERY PARTNERS,1000 Louisiane Ste 3400,Houston,TX,77002-5007,0.7,211120.0,1002447,32.68204,-103.14912,Direct Point Emitters,EXXON MOBIL CORP
1002451.0,110071161746.0,2023.0,Mallet CO2 Recovery Plant,,Sundown,TX,79372,HOCKLEY COUNTY,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite 110",Houston,TX,77046,100.0,211120.0,1002451,33.46028,-102.56333,Direct Point Emitters,other
1002454.0,110071161100.0,2023.0,SALT CREEK FIELD GAS PLANT,,JAYTON,TX,79528,KENT COUNTY,PERMIAN BASIN LP,Po Box 27570,Houston,TX,77227,76.0,211120.0,1002454,33.232539,-100.867608,Direct Point Emitters,other
1002470.0,110056887631.0,2023.0,WETUMKA GAS PROCESSING PLT,8325 E 1292,WETUMKA,OK,74883,HUGHES COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130.0,1002470,35.14,-96.169167,Direct Point Emitters,ENERGY TRANSFER LP
1002472.0,110071160080.0,2023.0,COX CITY GAS PROCESSING PLT,1747 CR 1530,RUSH SPRINGS,OK,73082,GRADY COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130.0,1002472,34.796389,-97.800833,Direct Point Emitters,ENERGY TRANSFER LP
1002474.0,110071161213.0,2023.0,CALUMET GAS PROCESSING PLT,14885 N. Ranch Rd.,CALUMET,OK,73014,CANADIAN COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130.0,1002474,35.667106,-98.15412,Direct Point Emitters,ENERGY TRANSFER LP
1002481.0,110071161353.0,2023.0,Boston Gas Company,40 Sylvan Road,Waltham,MA,2451,MIDDLESEX COUNTY,NATIONAL GRID USA,170 Data Drive,Waltham,MA,02451,100.0,221210.0,1002481,42.397671,-71.270903,LDC - Direct Emissions,other
1002482.0,110071161188.0,2023.0,THE BROOKLYN UNION GAS COMPANY,One MetroTech Center,Brooklyn,NY,11201,KINGS COUNTY,NATIONAL GRID USA,2 Hanson Place,Brooklyn,NY,11217,100.0,221210.0,1002482,40.698677,-73.985941,LDC - Direct Emissions,other
1002515.0,110043804096.0,2023.0,ARTESIA GAS PLANT,,ARTESIA,NM,88210,EDDY COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1002515,32.7564,-104.2111,Direct Point Emitters,PHILLIPS 66
1002521.0,110000727580.0,2023.0,King Ranch Gas Plant,,Kingsville,TX,78375,KLEBERG COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210.0,1002521,27.4656,-98.0576,Direct Point Emitters,ENERGY TRANSFER LP
1002528.0,,2023.0,FAIN GAS PLANT,32540 Fain Plant Rd.,MASTERSON,TX,79058,,SCOUT ENERGY MANAGEMENT LLC,"13800 Montfort Drive, Suite 100",Dallas,TX,75240,100.0,211130.0,1002528,35.598158,-101.877766,Direct Point Emitters,other
1002532.0,110009557470.0,2023.0,Ignacio Gas Plant,3746 CR 307,Durango,CO,81301,LA PLATA COUNTY,HARVEST PIPELINE CO,1111 Travis St.,Houston,TX,77002,100.0,211130.0,1002532,37.145278,-107.78444,Direct Point Emitters,other
1002544.0,110071159522.0,2023.0,Spire Missouri East,700 Market Street,St. Louis,MO,63101,ST. LOUIS CITY,SPIRE INC,700 Market Street,Saint Louis,MO,63101,100.0,221210.0,1002544,38.628363,-90.191527,LDC - Direct Emissions,other
1002582.0,110071161066.0,2023.0,New Jersey Resources,1415 Wyckoff Rd.,wall township,NJ,7719,MONMOUTH COUNTY,NEW JERSEY RESOURCES CORP,1415 Wyckoff Rd. Po Box 1464,Wall,NJ,07719,100.0,221210.0,1002582,40.21115,-74.12659,LDC - Direct Emissions,other
1002602.0,110071160501.0,2023.0,KEYSPAN GAS EAST CORPORATION,175 East Old Country Road,Hicksville,NY,11801,NASSAU COUNTY,NATIONAL GRID USA,2 Hanson Place,Brooklyn,NY,11217,100.0,221210.0,1002602,40.766791,-73.510559,LDC - Direct Emissions,other
1002603.0,110071160502.0,2023.0,NIAGARA MOHAWK POWER CORPORATION,300 Erie Boulevard West,Syracuse,NY,13202,ONONDAGA COUNTY,NATIONAL GRID USA,2 Hanson Place,Brooklyn,NY,11217,100.0,221121.0,1002603,43.05078,-76.15739,LDC - Direct Emissions,other
1002604.0,110071160503.0,2023.0,THE NARRAGANSETT ELECTRIC COMPANY,280 Melrose Street,Providence,RI,2907,PROVIDENCE COUNTY,PPL CORP,2 N 9th St,Allentown,PA,18101,100.0,221210.0,1002604,41.795681,-71.426968,LDC - Direct Emissions,other
1002611.0,110032885723.0,2023.0,ENERGY TRANSFER MARKETING & TERMINALS L.P. - MARCUS HOOK TERMINAL,100 GREEN ST,MARCUS HOOK,PA,19061,DELAWARE COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,493190.0,1002611,39.8119,-75.424,Direct Point Emitters,ENERGY TRANSFER LP
1002623.0,110071162161.0,2023.0,"Copano Energy Houston Central Plant, TX",1651 County Rd. 255 South,Sheridan,TX,77475,COLORADO COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,211130.0,1002623,29.6331,-96.719424,Direct Point Emitters,KINDER MORGAN INC
1002625.0,110071159927.0,2023.0,SLAUGHTER GASOLINE PLANT,,SUNDOWN,TX,79372,HOCKLEY COUNTY,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite 110",Houston,TX,77046,100.0,211130.0,1002625,33.467778,-102.558889,Direct Point Emitters,other
1002628.0,110000753578.0,2023.0,DISCOVERY PRODUCER SERVICES LLC - LAROSE GAS PROCESSING PLANT,1474 Highway 24,LAROSE,LA,70373,LAFOURCHE PARISH,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,60.0,211130.0,1002628,29.5454,-90.39736,Direct Point Emitters,THE WILLIAMS COS INC
1002629.0,110012182422.0,2023.0,WASSON CO2 REMOVAL PLANT,2582 COUNTY ROAD 355,DENVER CITY,TX,79323,YOAKUM COUNTY,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite 110",Houston,TX,77046,86.1,211120.0,1002629,32.99825,-102.81518,Direct Point Emitters,other
1002630.0,110071161397.0,2023.0,WILLARD CO2 SEPARATION PLANT,,DENVER CITY,TX,79323,YOAKUM COUNTY,PERMIAN BASIN LP,Po Box 27570,Houston,TX,77227,35.0,211120.0,1002630,33.02778,-102.81972,Direct Point Emitters,other
1002664.0,110007386079.0,2023.0,SHOLEM GAS PLANT,,COUNTYLINE,OK,73425,STEPHENS COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1002664,34.4942,-97.5864,Direct Point Emitters,PHILLIPS 66
1002668.0,110043816261.0,2023.0,PEGASUS GAS PLANT,,MIDKIFF,TX,79755,MIDLAND COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,85.4521,211130.0,1002668,31.6615,-102.1383,Direct Point Emitters,PHILLIPS 66
1002676.0,110071161329.0,2023.0,Hawkins Gas Plant,,HAWKINS,TX,75765,WOOD COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd,Irving,TX,75039,100.0,211130.0,1002676,32.6105,-95.1957,Direct Point Emitters,EXXON MOBIL CORP
1002678.0,110041014568.0,2023.0,SACROC CO2 TREATMENT,3775 County Road 226,SNYDER,TX,79549,SCURRY COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,211120.0,1002678,32.74751,-100.95855,Direct Point Emitters,KINDER MORGAN INC
1002680.0,110000913138.0,2023.0,SNYDER GAS PLANT,718 NORTH FM 1611,SNYDER,TX,79549,SCURRY COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,211120.0,1002680,32.747699,-100.923444,Direct Point Emitters,KINDER MORGAN INC
1002687.0,110043808591.0,2023.0,Duke Energy Ohio Gas Operation,139 East Fourth St.,Cincinnati,OH,45201,HAMILTON COUNTY,DUKE ENERGY CORP,525 S Tryon Street,Charlotte,NC,28202,100.0,221210.0,1002687,39.10036,-84.50994,LDC - Direct Emissions,other
1002701.0,110071159610.0,2023.0,"LG&E and KU Energy, LLC",220 West Main,Louisville,KY,40202,JEFFERSON COUNTY,PPL CORP,2 N 9Th Street,Allentown,PA,18101,100.0,486210.0,1002701,38.25634,-85.75418,LDC - Direct Emissions,other
1002774.0,110070834980.0,2023.0,"NGPL Station 201 Storage, Herscher, IL",5611 S 12000 WEST RD,HERSCHER,IL,60941,KANKAKEE COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210.0,1002774,41.033504,-88.089958,Direct Point Emitters,KINDER MORGAN INC
1002778.0,110071161704.0,2023.0,"TGG PIPELINE, LTD. - HOLLY COMMON POINT #3 COMPRESSOR STATION",8451 Hwy. 175,Grand Cane,LA,71032,DE SOTO PARISH,"CLEARFORK MIDSTREAM, LLC",8451 Hwy. 175,Grand Cane,LA,71032,100.0,211130.0,1002778,32.235788,-93.642048,Direct Point Emitters,other
1002791.0,110071161373.0,2023.0,PECO Gas Division,2301 Market Street  S7-2,Philadelphia,PA,19101,PHILADELPHIA COUNTY,EXELON CORP,"10 S. Dearborn Street, 48Th Floor",Chicago,IL,60603-2300,100.0,221210.0,1002791,39.95415,-75.17781,LDC - Direct Emissions,other
1002812.0,110071162126.0,2023.0,PSE&G,80 Park Plaza,Newark,NJ,7102,ESSEX COUNTY,PUBLIC SERVICE ENTERPRISE GROUP INC,80 Park Plaza,Newark,NJ,07102,100.0,221210.0,1002812,40.735075,-74.173906,LDC - Direct Emissions,other
1002816.0,110009449409.0,2023.0,Casper Gas Plant,5750 E Yellowstone Hwy,Casper,WY,82609,NATRONA COUNTY,TALLGRASS DEVELOPMENT LP,4200 W. 115Th Street Suite 350,Leawood,KS,66211,100.0,211130.0,1002816,42.85426,-106.39022,Direct Point Emitters,other
1002839.0,110018125456.0,2023.0,"NGPL Station 206 Storage, St Elmo, IL",2513 N 2125 St,St. Elmo,IL,62458,FAYETTE COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210.0,1002839,39.102169,-88.860001,Direct Point Emitters,KINDER MORGAN INC
1002868.0,110001875686.0,2023.0,NORTH CROSS COMP STATION 4,4.3 M W ON US 67/385,MCCAMEY,TX,79752,UPTON COUNTY,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite 110",Houston,TX,77046,93.95,211120.0,1002868,31.10944,-102.298058,Direct Point Emitters,other
1002895.0,110071161697.0,2023.0,Public Service Company of Colorado,1800 Larimer Street,Denver,CO,80202,DENVER COUNTY,XCEL ENERGY INC,414 Nicollet Mall,Minneapolis,MN,55401,100.0,221210.0,1002895,39.75107,-104.99502,LDC - Direct Emissions,other
